source,archive,block,frame,source_size,aspect_ratio,category,animated,delay,scene_description,constraints,prompt,ledger,source_sha256
png/HEAD2/HEAD2_block_002_frame_000.png,HEAD2.DAX,2,0,88x40,11:5,character_head,False,,"Tight centered frontal portrait of a young woman with warm medium skin, close-cropped or tightly pulled-back black hair outlined in deep blue, arched brows and parted lips; bare neck visible, head rising from the bottom edge against black.","Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. This is a matched portrait component: keep face, hair/headwear, costume palette, materials, apparent age/build and lighting coherent with BODY2_block_002_frame_000.png. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.","Create a high-resolution photorealistic live-action fantasy reconstruction of the attached original Curse of the Azure Bonds image.

COMPOSITION LOCK — preserve exactly:
- source aspect ratio: 11:5 (88×40);
- original camera angle, crop and horizon;
- major subject bounding boxes and their relative proportions;
- foreground/middle-ground/background allocation;
- count, placement, facing direction and scale of important people, creatures and objects;
- architecture, pathways, openings and major environmental shapes;
- negative space and panel readability.

SCENE CONTENT:
Tight centered frontal portrait of a young woman with warm medium skin, close-cropped or tightly pulled-back black hair outlined in deep blue, arched brows and parted lips; bare neck visible, head rising from the bottom edge against black.

COHESIVE GAME ART DIRECTION:
Grounded prestige live-action Forgotten Realms fantasy; realistic late-medieval materials and construction; natural skin, cloth, leather, wood, stone and metal; practical costumes and armor; physically coherent natural or motivated magical lighting; restrained cinematic color grading; subtle atmospheric depth; rich fine detail; serious dramatic tone. Match or exceed the realism and production quality of PIC1_block_080_village.png.

Do not add text, borders, logos, interface elements, modern objects, extra characters, extra limbs or unrelated fantasy decoration. Do not make it cartoon, anime, painterly, plastic, glossy, oversaturated, generic concept art or an obvious 3D render. Do not redesign the composition. The result must be immediately recognizable as the same scene at photographic realism.

IMAGE-SPECIFIC CONSTRAINTS:
Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. This is a matched portrait component: keep face, hair/headwear, costume palette, materials, apparent age/build and lighting coherent with BODY2_block_002_frame_000.png. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.

Output one clean scene image with no frame or caption.",PORTRAITS-prompts.json,b4322cbc54219acf36e097dc16743edfc46112eaf505c13ead9f78ee791bbdd1
png/HEAD2/HEAD2_block_003_frame_000.png,HEAD2.DAX,3,0,88x40,11:5,character_head,False,,"Tight centered frontal portrait of a young woman with warm skin and a large rounded mass of short, dense auburn-magenta curls framing her face; neutral closed-mouth expression, neck barely visible at bottom, black background.","Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. This is a matched portrait component: keep face, hair/headwear, costume palette, materials, apparent age/build and lighting coherent with BODY2_block_003_frame_000.png. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.","Create a high-resolution photorealistic live-action fantasy reconstruction of the attached original Curse of the Azure Bonds image.

COMPOSITION LOCK — preserve exactly:
- source aspect ratio: 11:5 (88×40);
- original camera angle, crop and horizon;
- major subject bounding boxes and their relative proportions;
- foreground/middle-ground/background allocation;
- count, placement, facing direction and scale of important people, creatures and objects;
- architecture, pathways, openings and major environmental shapes;
- negative space and panel readability.

SCENE CONTENT:
Tight centered frontal portrait of a young woman with warm skin and a large rounded mass of short, dense auburn-magenta curls framing her face; neutral closed-mouth expression, neck barely visible at bottom, black background.

COHESIVE GAME ART DIRECTION:
Grounded prestige live-action Forgotten Realms fantasy; realistic late-medieval materials and construction; natural skin, cloth, leather, wood, stone and metal; practical costumes and armor; physically coherent natural or motivated magical lighting; restrained cinematic color grading; subtle atmospheric depth; rich fine detail; serious dramatic tone. Match or exceed the realism and production quality of PIC1_block_080_village.png.

Do not add text, borders, logos, interface elements, modern objects, extra characters, extra limbs or unrelated fantasy decoration. Do not make it cartoon, anime, painterly, plastic, glossy, oversaturated, generic concept art or an obvious 3D render. Do not redesign the composition. The result must be immediately recognizable as the same scene at photographic realism.

IMAGE-SPECIFIC CONSTRAINTS:
Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. This is a matched portrait component: keep face, hair/headwear, costume palette, materials, apparent age/build and lighting coherent with BODY2_block_003_frame_000.png. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.

Output one clean scene image with no frame or caption.",PORTRAITS-prompts.json,de1296b4fde55203bc2da3ff6c5f80851a1e6f0f37ddd385c0c2c0066e7067fe
png/HEAD2/HEAD2_block_004_frame_000.png,HEAD2.DAX,4,0,88x40,11:5,character_head,False,,"Tight portrait of a rugged light-skinned adult man in right-facing profile, long reddish-brown hair swept back into a low tie, full reddish beard and moustache, prominent nose; only head and a trace of neck, positioned slightly right of center against black.","Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. This is a matched portrait component: keep face, hair/headwear, costume palette, materials, apparent age/build and lighting coherent with BODY2_block_004_frame_000.png. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.","Create a high-resolution photorealistic live-action fantasy reconstruction of the attached original Curse of the Azure Bonds image.

COMPOSITION LOCK — preserve exactly:
- source aspect ratio: 11:5 (88×40);
- original camera angle, crop and horizon;
- major subject bounding boxes and their relative proportions;
- foreground/middle-ground/background allocation;
- count, placement, facing direction and scale of important people, creatures and objects;
- architecture, pathways, openings and major environmental shapes;
- negative space and panel readability.

SCENE CONTENT:
Tight portrait of a rugged light-skinned adult man in right-facing profile, long reddish-brown hair swept back into a low tie, full reddish beard and moustache, prominent nose; only head and a trace of neck, positioned slightly right of center against black.

COHESIVE GAME ART DIRECTION:
Grounded prestige live-action Forgotten Realms fantasy; realistic late-medieval materials and construction; natural skin, cloth, leather, wood, stone and metal; practical costumes and armor; physically coherent natural or motivated magical lighting; restrained cinematic color grading; subtle atmospheric depth; rich fine detail; serious dramatic tone. Match or exceed the realism and production quality of PIC1_block_080_village.png.

Do not add text, borders, logos, interface elements, modern objects, extra characters, extra limbs or unrelated fantasy decoration. Do not make it cartoon, anime, painterly, plastic, glossy, oversaturated, generic concept art or an obvious 3D render. Do not redesign the composition. The result must be immediately recognizable as the same scene at photographic realism.

IMAGE-SPECIFIC CONSTRAINTS:
Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. This is a matched portrait component: keep face, hair/headwear, costume palette, materials, apparent age/build and lighting coherent with BODY2_block_004_frame_000.png. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.

Output one clean scene image with no frame or caption.",PORTRAITS-prompts.json,a525323bb379ee5e61650826c498dde6235c2b3bdbcccc691622f8cfbafa57d5
png/HEAD2/HEAD2_block_005_frame_000.png,HEAD2.DAX,5,0,88x40,11:5,character_head,False,,"Tight portrait of a young light-skinned person in right-facing three-quarter profile, short wavy light-brown hair, a white-and-blue cloth headband across the forehead, soft youthful features and faint smile; head occupies the right half with black negative space left.","Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. This is a matched portrait component: keep face, hair/headwear, costume palette, materials, apparent age/build and lighting coherent with BODY2_block_005_frame_000.png. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.","Create a high-resolution photorealistic live-action fantasy reconstruction of the attached original Curse of the Azure Bonds image.

COMPOSITION LOCK — preserve exactly:
- source aspect ratio: 11:5 (88×40);
- original camera angle, crop and horizon;
- major subject bounding boxes and their relative proportions;
- foreground/middle-ground/background allocation;
- count, placement, facing direction and scale of important people, creatures and objects;
- architecture, pathways, openings and major environmental shapes;
- negative space and panel readability.

SCENE CONTENT:
Tight portrait of a young light-skinned person in right-facing three-quarter profile, short wavy light-brown hair, a white-and-blue cloth headband across the forehead, soft youthful features and faint smile; head occupies the right half with black negative space left.

COHESIVE GAME ART DIRECTION:
Grounded prestige live-action Forgotten Realms fantasy; realistic late-medieval materials and construction; natural skin, cloth, leather, wood, stone and metal; practical costumes and armor; physically coherent natural or motivated magical lighting; restrained cinematic color grading; subtle atmospheric depth; rich fine detail; serious dramatic tone. Match or exceed the realism and production quality of PIC1_block_080_village.png.

Do not add text, borders, logos, interface elements, modern objects, extra characters, extra limbs or unrelated fantasy decoration. Do not make it cartoon, anime, painterly, plastic, glossy, oversaturated, generic concept art or an obvious 3D render. Do not redesign the composition. The result must be immediately recognizable as the same scene at photographic realism.

IMAGE-SPECIFIC CONSTRAINTS:
Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. This is a matched portrait component: keep face, hair/headwear, costume palette, materials, apparent age/build and lighting coherent with BODY2_block_005_frame_000.png. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.

Output one clean scene image with no frame or caption.",PORTRAITS-prompts.json,4dadf79cd23f15c42e2703bd575b921218103e504f1e26b3e6e5f94fda877e37
png/HEAD2/HEAD2_block_006_frame_000.png,HEAD2.DAX,6,0,88x40,11:5,character_head,False,,"Tight centered frontal portrait of an elderly light-skinned man framed by a white hood, white eyebrows, full white moustache and square white beard; ruddy weathered face and stern gaze. Hood forms a pale oval rising from the lower edge against black.","Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. This is a matched portrait component: keep face, hair/headwear, costume palette, materials, apparent age/build and lighting coherent with BODY2_block_006_frame_000.png. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.","Create a high-resolution photorealistic live-action fantasy reconstruction of the attached original Curse of the Azure Bonds image.

COMPOSITION LOCK — preserve exactly:
- source aspect ratio: 11:5 (88×40);
- original camera angle, crop and horizon;
- major subject bounding boxes and their relative proportions;
- foreground/middle-ground/background allocation;
- count, placement, facing direction and scale of important people, creatures and objects;
- architecture, pathways, openings and major environmental shapes;
- negative space and panel readability.

SCENE CONTENT:
Tight centered frontal portrait of an elderly light-skinned man framed by a white hood, white eyebrows, full white moustache and square white beard; ruddy weathered face and stern gaze. Hood forms a pale oval rising from the lower edge against black.

COHESIVE GAME ART DIRECTION:
Grounded prestige live-action Forgotten Realms fantasy; realistic late-medieval materials and construction; natural skin, cloth, leather, wood, stone and metal; practical costumes and armor; physically coherent natural or motivated magical lighting; restrained cinematic color grading; subtle atmospheric depth; rich fine detail; serious dramatic tone. Match or exceed the realism and production quality of PIC1_block_080_village.png.

Do not add text, borders, logos, interface elements, modern objects, extra characters, extra limbs or unrelated fantasy decoration. Do not make it cartoon, anime, painterly, plastic, glossy, oversaturated, generic concept art or an obvious 3D render. Do not redesign the composition. The result must be immediately recognizable as the same scene at photographic realism.

IMAGE-SPECIFIC CONSTRAINTS:
Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. This is a matched portrait component: keep face, hair/headwear, costume palette, materials, apparent age/build and lighting coherent with BODY2_block_006_frame_000.png. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.

Output one clean scene image with no frame or caption.",PORTRAITS-prompts.json,612197a27b6d78a66fab94793af4ceb22ad1803b6e72d402b9048d1227725b98
png/HEAD2/HEAD2_block_008_frame_000.png,HEAD2.DAX,8,0,88x40,11:5,character_head,False,,Tight frontal portrait of a bald or closely shaven older light-skinned man with a cheerful broad smile and heavy brows; a dark cobalt tied cloth or ponytail-like shape arcs behind the left side of his head. Head sits low and slightly right of center on black.,"Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.","Create a high-resolution photorealistic live-action fantasy reconstruction of the attached original Curse of the Azure Bonds image.

COMPOSITION LOCK — preserve exactly:
- source aspect ratio: 11:5 (88×40);
- original camera angle, crop and horizon;
- major subject bounding boxes and their relative proportions;
- foreground/middle-ground/background allocation;
- count, placement, facing direction and scale of important people, creatures and objects;
- architecture, pathways, openings and major environmental shapes;
- negative space and panel readability.

SCENE CONTENT:
Tight frontal portrait of a bald or closely shaven older light-skinned man with a cheerful broad smile and heavy brows; a dark cobalt tied cloth or ponytail-like shape arcs behind the left side of his head. Head sits low and slightly right of center on black.

COHESIVE GAME ART DIRECTION:
Grounded prestige live-action Forgotten Realms fantasy; realistic late-medieval materials and construction; natural skin, cloth, leather, wood, stone and metal; practical costumes and armor; physically coherent natural or motivated magical lighting; restrained cinematic color grading; subtle atmospheric depth; rich fine detail; serious dramatic tone. Match or exceed the realism and production quality of PIC1_block_080_village.png.

Do not add text, borders, logos, interface elements, modern objects, extra characters, extra limbs or unrelated fantasy decoration. Do not make it cartoon, anime, painterly, plastic, glossy, oversaturated, generic concept art or an obvious 3D render. Do not redesign the composition. The result must be immediately recognizable as the same scene at photographic realism.

IMAGE-SPECIFIC CONSTRAINTS:
Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.

Output one clean scene image with no frame or caption.",PORTRAITS-prompts.json,27a7d5459721f7ad805555154e6b72aa2515460e6808803f693a73fc55b46b4e
png/HEAD2/HEAD2_block_009_frame_000.png,HEAD2.DAX,9,0,88x40,11:5,character_head,False,,"Tight centered frontal portrait of a middle-aged medium-skinned man inside a white hood, short dark beard and moustache, dark hair shadow at temples, serious expression; pale hood oval rises from bottom against black.","Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.","Create a high-resolution photorealistic live-action fantasy reconstruction of the attached original Curse of the Azure Bonds image.

COMPOSITION LOCK — preserve exactly:
- source aspect ratio: 11:5 (88×40);
- original camera angle, crop and horizon;
- major subject bounding boxes and their relative proportions;
- foreground/middle-ground/background allocation;
- count, placement, facing direction and scale of important people, creatures and objects;
- architecture, pathways, openings and major environmental shapes;
- negative space and panel readability.

SCENE CONTENT:
Tight centered frontal portrait of a middle-aged medium-skinned man inside a white hood, short dark beard and moustache, dark hair shadow at temples, serious expression; pale hood oval rises from bottom against black.

COHESIVE GAME ART DIRECTION:
Grounded prestige live-action Forgotten Realms fantasy; realistic late-medieval materials and construction; natural skin, cloth, leather, wood, stone and metal; practical costumes and armor; physically coherent natural or motivated magical lighting; restrained cinematic color grading; subtle atmospheric depth; rich fine detail; serious dramatic tone. Match or exceed the realism and production quality of PIC1_block_080_village.png.

Do not add text, borders, logos, interface elements, modern objects, extra characters, extra limbs or unrelated fantasy decoration. Do not make it cartoon, anime, painterly, plastic, glossy, oversaturated, generic concept art or an obvious 3D render. Do not redesign the composition. The result must be immediately recognizable as the same scene at photographic realism.

IMAGE-SPECIFIC CONSTRAINTS:
Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.

Output one clean scene image with no frame or caption.",PORTRAITS-prompts.json,900d9e1183bd915902bd1cc24bbb1ee0fa10097210faacba7f15e2cfcd3a444e
png/HEAD2/HEAD2_block_065_frame_000.png,HEAD2.DAX,65,0,88x40,11:5,character_head,False,,"Tight centered frontal portrait of a stocky dwarven warrior: ruddy skin, thick orange-brown side hair and moustache, dark beard shadow, silver winged/horned helmet with central pale-blue vertical gem or ridge; head cropped at chin against black.","Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. This is a matched portrait component: keep face, hair/headwear, costume palette, materials, apparent age/build and lighting coherent with BODY2_block_065_frame_000.png. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.","Create a high-resolution photorealistic live-action fantasy reconstruction of the attached original Curse of the Azure Bonds image.

COMPOSITION LOCK — preserve exactly:
- source aspect ratio: 11:5 (88×40);
- original camera angle, crop and horizon;
- major subject bounding boxes and their relative proportions;
- foreground/middle-ground/background allocation;
- count, placement, facing direction and scale of important people, creatures and objects;
- architecture, pathways, openings and major environmental shapes;
- negative space and panel readability.

SCENE CONTENT:
Tight centered frontal portrait of a stocky dwarven warrior: ruddy skin, thick orange-brown side hair and moustache, dark beard shadow, silver winged/horned helmet with central pale-blue vertical gem or ridge; head cropped at chin against black.

COHESIVE GAME ART DIRECTION:
Grounded prestige live-action Forgotten Realms fantasy; realistic late-medieval materials and construction; natural skin, cloth, leather, wood, stone and metal; practical costumes and armor; physically coherent natural or motivated magical lighting; restrained cinematic color grading; subtle atmospheric depth; rich fine detail; serious dramatic tone. Match or exceed the realism and production quality of PIC1_block_080_village.png.

Do not add text, borders, logos, interface elements, modern objects, extra characters, extra limbs or unrelated fantasy decoration. Do not make it cartoon, anime, painterly, plastic, glossy, oversaturated, generic concept art or an obvious 3D render. Do not redesign the composition. The result must be immediately recognizable as the same scene at photographic realism.

IMAGE-SPECIFIC CONSTRAINTS:
Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. This is a matched portrait component: keep face, hair/headwear, costume palette, materials, apparent age/build and lighting coherent with BODY2_block_065_frame_000.png. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.

Output one clean scene image with no frame or caption.",PORTRAITS-prompts.json,454098ba292df87bd42aca8cdabeff968e020a0fd2478de43f241acce04ac498
png/HEAD3/HEAD3_block_003_frame_000.png,HEAD3.DAX,3,0,88x40,11:5,character_head,False,,"Tight centered frontal portrait of the same young auburn-magenta curly-haired woman as block 003, neutral expression, rounded curls framing the face, black background.","Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. This is a matched portrait component: keep face, hair/headwear, costume palette, materials, apparent age/build and lighting coherent with BODY3_block_003_frame_000.png. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.","Create a high-resolution photorealistic live-action fantasy reconstruction of the attached original Curse of the Azure Bonds image.

COMPOSITION LOCK — preserve exactly:
- source aspect ratio: 11:5 (88×40);
- original camera angle, crop and horizon;
- major subject bounding boxes and their relative proportions;
- foreground/middle-ground/background allocation;
- count, placement, facing direction and scale of important people, creatures and objects;
- architecture, pathways, openings and major environmental shapes;
- negative space and panel readability.

SCENE CONTENT:
Tight centered frontal portrait of the same young auburn-magenta curly-haired woman as block 003, neutral expression, rounded curls framing the face, black background.

COHESIVE GAME ART DIRECTION:
Grounded prestige live-action Forgotten Realms fantasy; realistic late-medieval materials and construction; natural skin, cloth, leather, wood, stone and metal; practical costumes and armor; physically coherent natural or motivated magical lighting; restrained cinematic color grading; subtle atmospheric depth; rich fine detail; serious dramatic tone. Match or exceed the realism and production quality of PIC1_block_080_village.png.

Do not add text, borders, logos, interface elements, modern objects, extra characters, extra limbs or unrelated fantasy decoration. Do not make it cartoon, anime, painterly, plastic, glossy, oversaturated, generic concept art or an obvious 3D render. Do not redesign the composition. The result must be immediately recognizable as the same scene at photographic realism.

IMAGE-SPECIFIC CONSTRAINTS:
Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. This is a matched portrait component: keep face, hair/headwear, costume palette, materials, apparent age/build and lighting coherent with BODY3_block_003_frame_000.png. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.

Output one clean scene image with no frame or caption.",PORTRAITS-prompts.json,de1296b4fde55203bc2da3ff6c5f80851a1e6f0f37ddd385c0c2c0066e7067fe
png/HEAD3/HEAD3_block_016_frame_000.png,HEAD3.DAX,16,0,88x40,11:5,character_head,False,,"Tight centered frontal portrait of a stern male warrior in a polished silver helmet with broad cheek guards and a tall deep-red plume sweeping up and left; tan skin, dark moustache, eyes under the brow opening. Helmet nearly touches top and lower crop cuts at chin, black background.","Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. This is a matched portrait component: keep face, hair/headwear, costume palette, materials, apparent age/build and lighting coherent with BODY3_block_016_frame_000.png. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.","Create a high-resolution photorealistic live-action fantasy reconstruction of the attached original Curse of the Azure Bonds image.

COMPOSITION LOCK — preserve exactly:
- source aspect ratio: 11:5 (88×40);
- original camera angle, crop and horizon;
- major subject bounding boxes and their relative proportions;
- foreground/middle-ground/background allocation;
- count, placement, facing direction and scale of important people, creatures and objects;
- architecture, pathways, openings and major environmental shapes;
- negative space and panel readability.

SCENE CONTENT:
Tight centered frontal portrait of a stern male warrior in a polished silver helmet with broad cheek guards and a tall deep-red plume sweeping up and left; tan skin, dark moustache, eyes under the brow opening. Helmet nearly touches top and lower crop cuts at chin, black background.

COHESIVE GAME ART DIRECTION:
Grounded prestige live-action Forgotten Realms fantasy; realistic late-medieval materials and construction; natural skin, cloth, leather, wood, stone and metal; practical costumes and armor; physically coherent natural or motivated magical lighting; restrained cinematic color grading; subtle atmospheric depth; rich fine detail; serious dramatic tone. Match or exceed the realism and production quality of PIC1_block_080_village.png.

Do not add text, borders, logos, interface elements, modern objects, extra characters, extra limbs or unrelated fantasy decoration. Do not make it cartoon, anime, painterly, plastic, glossy, oversaturated, generic concept art or an obvious 3D render. Do not redesign the composition. The result must be immediately recognizable as the same scene at photographic realism.

IMAGE-SPECIFIC CONSTRAINTS:
Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. This is a matched portrait component: keep face, hair/headwear, costume palette, materials, apparent age/build and lighting coherent with BODY3_block_016_frame_000.png. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.

Output one clean scene image with no frame or caption.",PORTRAITS-prompts.json,5286498fa2bf6c374a5eb4751e43154aa1198447c3b5516e735c9de33acff366
png/HEAD3/HEAD3_block_017_frame_000.png,HEAD3.DAX,17,0,88x40,11:5,character_head,False,,"Tight centered frontal portrait of a young fair-skinned blonde woman with abundant shoulder-length wavy hair forming a bright halo, vivid blue eyes and parted lips as if speaking; hair edged with greenish reflected color, black background.","Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. This is a matched portrait component: keep face, hair/headwear, costume palette, materials, apparent age/build and lighting coherent with BODY3_block_017_frame_000.png. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.","Create a high-resolution photorealistic live-action fantasy reconstruction of the attached original Curse of the Azure Bonds image.

COMPOSITION LOCK — preserve exactly:
- source aspect ratio: 11:5 (88×40);
- original camera angle, crop and horizon;
- major subject bounding boxes and their relative proportions;
- foreground/middle-ground/background allocation;
- count, placement, facing direction and scale of important people, creatures and objects;
- architecture, pathways, openings and major environmental shapes;
- negative space and panel readability.

SCENE CONTENT:
Tight centered frontal portrait of a young fair-skinned blonde woman with abundant shoulder-length wavy hair forming a bright halo, vivid blue eyes and parted lips as if speaking; hair edged with greenish reflected color, black background.

COHESIVE GAME ART DIRECTION:
Grounded prestige live-action Forgotten Realms fantasy; realistic late-medieval materials and construction; natural skin, cloth, leather, wood, stone and metal; practical costumes and armor; physically coherent natural or motivated magical lighting; restrained cinematic color grading; subtle atmospheric depth; rich fine detail; serious dramatic tone. Match or exceed the realism and production quality of PIC1_block_080_village.png.

Do not add text, borders, logos, interface elements, modern objects, extra characters, extra limbs or unrelated fantasy decoration. Do not make it cartoon, anime, painterly, plastic, glossy, oversaturated, generic concept art or an obvious 3D render. Do not redesign the composition. The result must be immediately recognizable as the same scene at photographic realism.

IMAGE-SPECIFIC CONSTRAINTS:
Preserve the unusually wide head-portrait panel and pure featureless black background. Do not expand to a full bust or show more torso; retain the exact head size, placement, gaze, facing, silhouette and lower-edge crop. This is a matched portrait component: keep face, hair/headwear, costume palette, materials, apparent age/build and lighting coherent with BODY3_block_017_frame_000.png. Treat pixel colors as restrained material/color cues, not neon glow. Keep all empty areas solid black; no scenery, vignette, halo, smoke, props or added decoration beyond what is explicitly present.

Output one clean scene image with no frame or caption.",PORTRAITS-prompts.json,40d032f60bbf88d0c6dd5a9d81716f6c4a36c523ca7541f687d1ae49a31fe4fe
